title,desc,date,datetime,link,img,media,site,log_date
"New IMAX® Original Documentary ""Deep Sky"" to make its Los ...",,4 hours ago,2023-10-17 17:48:46.030542,news.google.com/./articles/CBMivAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL25ldy1pbWF4LW9yaWdpbmFsLWRvY3VtZW50YXJ5LWRlZXAtc2t5LXRvLW1ha2UtaXRzLWxvcy1hbmdlbGVzLWRlYnV0LWV4Y2x1c2l2ZWx5LWF0LXRoZS1jYWxpZm9ybmlhLXNjaWVuY2UtY2VudGVyLW9uLW9jdG9iZXItMjAtMjAyMy0zMDE5NTk2MTguaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/kd4boDIAMrfLacAtxrTqjqFkNwWWXvjlUXvGopbygXrEd8tqNFDDupdS_U-aXg9Cs2UvIR2O_g=s0-h14-rp,PR Newswire,,2023-10-17 21:48:44.661068
Jupiter-like exoplanets reveal our solar system may not be so ...,,4 hours ago,2023-10-17 17:48:46.029542,news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3LnNwYWNlLmNvbS9qdXBpdGVyLXBsYW5ldHMtY29tbW9uLW9jY3VycmVuY2UtY29zbWljLW5laWdoYm9yaG9vZNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/qmjGVtrOZUmoz_aSQE4T2eJEIz6ZaZAzrs54kqhHrjPWDz1mvlXrBIvrv02QD55JracG0rb7Yw=s0-h14-rp,Space.com,,2023-10-17 21:48:44.661068
Mighty Wholesale to distribute TGI's Cosmo Tires,,4 hours ago,2023-10-17 17:48:46.025543,news.google.com/./articles/CBMiU2h0dHBzOi8vd3d3LnRpcmVidXNpbmVzcy5jb20vd2hvbGVzYWxlL21pZ2h0eS13aG9sZXNhbGUtZGlzdHJpYnV0ZS10Z2lzLWNvc21vLXRpcmVz0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.tirebusiness.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Tire Business,,2023-10-17 21:48:44.661068
"Edgar R. Cassinelli, 86, of Marlborough",,4 hours ago,2023-10-17 17:48:46.024550,news.google.com/./articles/CBMiUmh0dHBzOi8vd3d3LmNvbW11bml0eWFkdm9jYXRlLmNvbS8yMDIzLzEwLzE3L2VkZ2FyLXItY2Fzc2luZWxsaS04Ni1vZi1tYXJsYm9yb3VnaC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.communityadvocate.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Community Advocate,,2023-10-17 21:48:44.661068
Jupiter-like exoplanets reveal our solar system may not be so ...,,4 hours ago,2023-10-17 17:47:21.850503,news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3LnNwYWNlLmNvbS9qdXBpdGVyLXBsYW5ldHMtY29tbW9uLW9jY3VycmVuY2UtY29zbWljLW5laWdoYm9yaG9vZNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/qmjGVtrOZUmoz_aSQE4T2eJEIz6ZaZAzrs54kqhHrjPWDz1mvlXrBIvrv02QD55JracG0rb7Yw=s0-h14-rp,Space.com,,2023-10-17 21:48:44.661068
"New IMAX® Original Documentary ""Deep Sky"" to make its Los ...",,4 hours ago,2023-10-17 17:47:21.850503,news.google.com/./articles/CBMivAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL25ldy1pbWF4LW9yaWdpbmFsLWRvY3VtZW50YXJ5LWRlZXAtc2t5LXRvLW1ha2UtaXRzLWxvcy1hbmdlbGVzLWRlYnV0LWV4Y2x1c2l2ZWx5LWF0LXRoZS1jYWxpZm9ybmlhLXNjaWVuY2UtY2VudGVyLW9uLW9jdG9iZXItMjAtMjAyMy0zMDE5NTk2MTguaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/kd4boDIAMrfLacAtxrTqjqFkNwWWXvjlUXvGopbygXrEd8tqNFDDupdS_U-aXg9Cs2UvIR2O_g=s0-h14-rp,PR Newswire,,2023-10-17 21:48:44.661068
Mighty Wholesale to distribute TGI's Cosmo Tires,,4 hours ago,2023-10-17 17:47:21.846121,news.google.com/./articles/CBMiU2h0dHBzOi8vd3d3LnRpcmVidXNpbmVzcy5jb20vd2hvbGVzYWxlL21pZ2h0eS13aG9sZXNhbGUtZGlzdHJpYnV0ZS10Z2lzLWNvc21vLXRpcmVz0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.tirebusiness.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Tire Business,,2023-10-17 21:48:44.661068
"Edgar R. Cassinelli, 86, of Marlborough",,4 hours ago,2023-10-17 17:47:21.845071,news.google.com/./articles/CBMiUmh0dHBzOi8vd3d3LmNvbW11bml0eWFkdm9jYXRlLmNvbS8yMDIzLzEwLzE3L2VkZ2FyLXItY2Fzc2luZWxsaS04Ni1vZi1tYXJsYm9yb3VnaC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.communityadvocate.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Community Advocate,,2023-10-17 21:48:44.661068
Wisconsin State Journal Events - The End Is Nye: Midnight at Noon,,5 hours ago,2023-10-17 16:48:46.038024,news.google.com/./articles/CBMiW2h0dHBzOi8vbWFkaXNvbi5jb20vZXZlbnRzLz9fZXZEaXNjb3ZlcnlQYXRoPS9ldmVudC8xOTkwMzA1LXRoZS1lbmQtaXMtbnllLW1pZG5pZ2h0LWF0LW5vb27SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://madison.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Madison.com,,2023-10-17 21:48:44.661068
"Ro ""Wyldeflower"" Contreras' playlist, October 28, 2023",,5 hours ago,2023-10-17 16:48:46.029542,news.google.com/./articles/CBMia2h0dHBzOi8vd3d3LmtjcncuY29tL211c2ljL3Nob3dzL3JvLXd5bGRlZmxvd2VyLWNvbnRyZXJhcy9yby13eWxkZWZsb3dlci1jb250cmVyYXMtcGxheWxpc3Qtb2N0b2Jlci0yOC0yMDIz0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.kcrw.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",KCRW,,2023-10-17 21:48:44.661068
Wisconsin State Journal Events - The End Is Nye: Midnight at Noon,,5 hours ago,2023-10-17 16:47:21.859923,news.google.com/./articles/CBMiW2h0dHBzOi8vbWFkaXNvbi5jb20vZXZlbnRzLz9fZXZEaXNjb3ZlcnlQYXRoPS9ldmVudC8xOTkwMzA1LXRoZS1lbmQtaXMtbnllLW1pZG5pZ2h0LWF0LW5vb27SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://madison.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Madison.com,,2023-10-17 21:48:44.661068
"Ro ""Wyldeflower"" Contreras' playlist, October 28, 2023",,5 hours ago,2023-10-17 16:47:21.850004,news.google.com/./articles/CBMia2h0dHBzOi8vd3d3LmtjcncuY29tL211c2ljL3Nob3dzL3JvLXd5bGRlZmxvd2VyLWNvbnRyZXJhcy9yby13eWxkZWZsb3dlci1jb250cmVyYXMtcGxheWxpc3Qtb2N0b2Jlci0yOC0yMDIz0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.kcrw.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",KCRW,,2023-10-17 21:48:44.661068
The A.V. Club Actually Goes There — World of Reel,,6 hours ago,2023-10-17 15:48:46.044024,news.google.com/./articles/CBMiSmh0dHBzOi8vd3d3Lndvcmxkb2ZyZWVsLmNvbS9ibG9nLzIwMjMvMTAvMTcvaTNxMWNhamk5dG4wOWx4bmZsZHpzbmc4NzlsOWNv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.worldofreel.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Jordan Ruimy,,2023-10-17 21:48:44.661068
The A.V. Club Actually Goes There — World of Reel,,6 hours ago,2023-10-17 15:47:21.865110,news.google.com/./articles/CBMiSmh0dHBzOi8vd3d3Lndvcmxkb2ZyZWVsLmNvbS9ibG9nLzIwMjMvMTAvMTcvaTNxMWNhamk5dG4wOWx4bmZsZHpzbmc4NzlsOWNv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.worldofreel.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Jordan Ruimy,,2023-10-17 21:48:44.661068
University of Arizona Launches Arizona Astrobiology Center To ...,,6 hours ago,2023-10-17 15:47:21.864087,news.google.com/./articles/CBMikAFodHRwczovL2FzdHJvYmlvbG9neS5jb20vMjAyMy8xMC91bml2ZXJzaXR5LW9mLWFyaXpvbmEtbGF1bmNoZXMtYXJpem9uYS1hc3Ryb2Jpb2xvZ3ktY2VudGVyLXRvLXVubG9jay10aGUtbXlzdGVyaWVzLW9mLWxpZmUtaW4tdGhlLXVuaXZlcnNlLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://astrobiology.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Astrobiology News,,2023-10-17 21:48:44.661068
University of Arizona Launches Arizona Astrobiology Center To ...,,7 hours ago,2023-10-17 14:48:46.043024,news.google.com/./articles/CBMikAFodHRwczovL2FzdHJvYmlvbG9neS5jb20vMjAyMy8xMC91bml2ZXJzaXR5LW9mLWFyaXpvbmEtbGF1bmNoZXMtYXJpem9uYS1hc3Ryb2Jpb2xvZ3ktY2VudGVyLXRvLXVubG9jay10aGUtbXlzdGVyaWVzLW9mLWxpZmUtaW4tdGhlLXVuaXZlcnNlLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://astrobiology.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Astrobiology News,,2023-10-17 21:48:44.661068
Scarlett Johansson Opens Up About Son Cosmo’s ‘Terrible Twos’,,7 hours ago,2023-10-17 14:48:46.023541,news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LnVzbWFnYXppbmUuY29tL2NlbGVicml0eS1tb21zL25ld3Mvc2NhcmxldHQtam9oYW5zc29uLW9wZW5zLXVwLWFib3V0LXNvbi1jb3Ntb3MtdGVycmlibGUtdHdvcy_SAW5odHRwczovL3d3dy51c21hZ2F6aW5lLmNvbS9jZWxlYnJpdHktbW9tcy9uZXdzL3NjYXJsZXR0LWpvaGFuc3Nvbi1vcGVucy11cC1hYm91dC1zb24tY29zbW9zLXRlcnJpYmxlLXR3b3MvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/jUqF2eFJu-49k0UsJLDJC8fS1ilHlJXqNwfnqw36eec-X49bRvAt42d7YakrBt1_K0Spt38aY8A=s0-h14-rp,Us Weekly,,2023-10-17 21:48:44.661068
How scientists are gearing up for the Roman Space Telescope's ...,,7 hours ago,2023-10-17 14:48:46.020542,news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3LnNwYWNlLmNvbS9yb21hbi1zcGFjZS10ZWxlc2NvcGUtc2NpZW50aXN0cy1wcmVwYXJpbmctMjAyNy1sYXVuY2jSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/qmjGVtrOZUmoz_aSQE4T2eJEIz6ZaZAzrs54kqhHrjPWDz1mvlXrBIvrv02QD55JracG0rb7Yw=s0-h14-rp,Space.com,,2023-10-17 21:48:44.661068
Scarlett Johansson Opens Up About Son Cosmo’s ‘Terrible Twos’,,7 hours ago,2023-10-17 14:47:21.845071,news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LnVzbWFnYXppbmUuY29tL2NlbGVicml0eS1tb21zL25ld3Mvc2NhcmxldHQtam9oYW5zc29uLW9wZW5zLXVwLWFib3V0LXNvbi1jb3Ntb3MtdGVycmlibGUtdHdvcy_SAW5odHRwczovL3d3dy51c21hZ2F6aW5lLmNvbS9jZWxlYnJpdHktbW9tcy9uZXdzL3NjYXJsZXR0LWpvaGFuc3Nvbi1vcGVucy11cC1hYm91dC1zb24tY29zbW9zLXRlcnJpYmxlLXR3b3MvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/jUqF2eFJu-49k0UsJLDJC8fS1ilHlJXqNwfnqw36eec-X49bRvAt42d7YakrBt1_K0Spt38aY8A=s0-h14-rp,Us Weekly,,2023-10-17 21:48:44.661068
How scientists are gearing up for the Roman Space Telescope's ...,,7 hours ago,2023-10-17 14:47:21.840964,news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3LnNwYWNlLmNvbS9yb21hbi1zcGFjZS10ZWxlc2NvcGUtc2NpZW50aXN0cy1wcmVwYXJpbmctMjAyNy1sYXVuY2jSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/qmjGVtrOZUmoz_aSQE4T2eJEIz6ZaZAzrs54kqhHrjPWDz1mvlXrBIvrv02QD55JracG0rb7Yw=s0-h14-rp,Space.com,,2023-10-17 21:48:44.661068
Des lasers vont être testés pour communiquer au fin fond du cosmos,,8 hours ago,2023-10-17 13:48:46.041024,news.google.com/./articles/CBMicWh0dHBzOi8vd3d3Lm51bWVyYW1hLmNvbS9zY2llbmNlcy8xNTM0ODQ0LWRlcy1sYXNlcnMtdm9udC1ldHJlLXRlc3Rlcy1wb3VyLWNvbW11bmlxdWVyLWF1LWZpbi1mb25kLWR1LWNvc21vcy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/bPBj49xjQ2OLnlPS4EcdZhrKmOtfOmPTHqg2oULMwFzx79Id1zmo23XlUkF9cwKAjJ29e-tjeQg=s0-h14-rp,Numerama,,2023-10-17 21:48:44.661068
Des lasers vont être testés pour communiquer au fin fond du cosmos,,8 hours ago,2023-10-17 13:47:21.863304,news.google.com/./articles/CBMicWh0dHBzOi8vd3d3Lm51bWVyYW1hLmNvbS9zY2llbmNlcy8xNTM0ODQ0LWRlcy1sYXNlcnMtdm9udC1ldHJlLXRlc3Rlcy1wb3VyLWNvbW11bmlxdWVyLWF1LWZpbi1mb25kLWR1LWNvc21vcy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/bPBj49xjQ2OLnlPS4EcdZhrKmOtfOmPTHqg2oULMwFzx79Id1zmo23XlUkF9cwKAjJ29e-tjeQg=s0-h14-rp,Numerama,,2023-10-17 21:48:44.661068
The Starfield map is the one thing stopping me from living my ...,,9 hours ago,2023-10-17 12:48:46.038024,news.google.com/./articles/CBMibWh0dHBzOi8vd3d3LmdhbWVzcmFkYXIuY29tL3RoZS1zdGFyZmllbGQtbWFwLWlzLXRoZS1vbmUtdGhpbmctc3RvcHBpbmctbWUtZnJvbS1saXZpbmctbXktc3BhY2VmbGlnaHQtZmFudGFzeS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/OF0iBUmxMBT7ZCO1S7JcJ_Tixs42kMNxvGDAUWj3tLRLrcCYGq_slRL-2ZGFZsGOrTx8fkObGw=s0-h14-rp,Gamesradar,,2023-10-17 21:48:44.661068
Boala de care suferea copilul de 13 ani mort în Parcul Cosmos din București,,9 hours ago,2023-10-17 12:48:46.037024,news.google.com/./articles/CBMie2h0dHBzOi8vb2JzZXJ2YXRvcm5ld3Mucm8vZXZlbmltZW50L2JvYWxhLWRlLWNhcmUtc3VmZXJlYS1jb3BpbHVsLWRlLTEzLWFuaS1tb3J0LWluLXBhcmN1bC1jb3Ntb3MtZGluLWJ1Y3VyZXN0aS01NDU2MzkuaHRtbNIBf2h0dHBzOi8vb2JzZXJ2YXRvcm5ld3Mucm8vYW1wL2V2ZW5pbWVudC9ib2FsYS1kZS1jYXJlLXN1ZmVyZWEtY29waWx1bC1kZS0xMy1hbmktbW9ydC1pbi1wYXJjdWwtY29zbW9zLWRpbi1idWN1cmVzdGktNTQ1NjM5Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/LsIh1yGZzqGmbqyhDozj7tA9Gryz3YuLz4iIKYpB4dC2C0QBAf8qFBQinI5pcCAf62Dk1sqZ=s0-h14-rp,Observator,,2023-10-17 21:48:44.661068
October art on the North Coast,,9 hours ago,2023-10-17 12:48:46.027542,news.google.com/./articles/CBMiVmh0dHBzOi8vd3d3LnNvbm9tYWNvdW50eWdhemV0dGUuY29tL3Nvbm9tYS1jb3VudHktbmV3cy9vY3RvYmVyLWFydC1vbi10aGUtbm9ydGgtY29hc3Qv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.sonomacountygazette.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Sonoma County Gazette,,2023-10-17 21:48:44.661068
The Starfield map is the one thing stopping me from living my ...,,9 hours ago,2023-10-17 12:47:21.858540,news.google.com/./articles/CBMibWh0dHBzOi8vd3d3LmdhbWVzcmFkYXIuY29tL3RoZS1zdGFyZmllbGQtbWFwLWlzLXRoZS1vbmUtdGhpbmctc3RvcHBpbmctbWUtZnJvbS1saXZpbmctbXktc3BhY2VmbGlnaHQtZmFudGFzeS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/OF0iBUmxMBT7ZCO1S7JcJ_Tixs42kMNxvGDAUWj3tLRLrcCYGq_slRL-2ZGFZsGOrTx8fkObGw=s0-h14-rp,Gamesradar,,2023-10-17 21:48:44.661068
Boala de care suferea copilul de 13 ani mort în Parcul Cosmos din București,,9 hours ago,2023-10-17 12:47:21.858540,news.google.com/./articles/CBMie2h0dHBzOi8vb2JzZXJ2YXRvcm5ld3Mucm8vZXZlbmltZW50L2JvYWxhLWRlLWNhcmUtc3VmZXJlYS1jb3BpbHVsLWRlLTEzLWFuaS1tb3J0LWluLXBhcmN1bC1jb3Ntb3MtZGluLWJ1Y3VyZXN0aS01NDU2MzkuaHRtbNIBf2h0dHBzOi8vb2JzZXJ2YXRvcm5ld3Mucm8vYW1wL2V2ZW5pbWVudC9ib2FsYS1kZS1jYXJlLXN1ZmVyZWEtY29waWx1bC1kZS0xMy1hbmktbW9ydC1pbi1wYXJjdWwtY29zbW9zLWRpbi1idWN1cmVzdGktNTQ1NjM5Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/LsIh1yGZzqGmbqyhDozj7tA9Gryz3YuLz4iIKYpB4dC2C0QBAf8qFBQinI5pcCAf62Dk1sqZ=s0-h14-rp,Observator,,2023-10-17 21:48:44.661068
October art on the North Coast,,9 hours ago,2023-10-17 12:47:21.848315,news.google.com/./articles/CBMiVmh0dHBzOi8vd3d3LnNvbm9tYWNvdW50eWdhemV0dGUuY29tL3Nvbm9tYS1jb3VudHktbmV3cy9vY3RvYmVyLWFydC1vbi10aGUtbm9ydGgtY29hc3Qv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.sonomacountygazette.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Sonoma County Gazette,,2023-10-17 21:48:44.661068
Tycho Brahé : le cosmos à vue de nez,,10 hours ago,2023-10-17 11:48:46.042026,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LnJhZGlvZnJhbmNlLmZyL2ZyYW5jZWN1bHR1cmUvcG9kY2FzdHMvbGEtc2NpZW5jZS1jcWZkL3R5Y2hvLWJyYWhlLWxlLWNvc21vcy1hLXZ1ZS1kZS1uZXotNDc5OTU5NdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/-WRjIbWSR41fsD6YPx14zcygkSzUV5Gr4r1aqeDEFVzBKn7v9Bza76O6yR7MO-aNd59Kjce7Aw=s0-h14-rp,France Culture,,2023-10-17 21:48:44.661068
