title,desc,date,datetime,link,img,media,site,log_date
"AP PHOTOS: Grief, devastation overwhelm region in second week ...",,21 hours ago,2023-10-20 20:04:34.992464,news.google.com/./articles/CBMiemh0dHBzOi8vd3d3LnNlYXR0bGV0aW1lcy5jb20vbmF0aW9uLXdvcmxkL2FwLXBob3Rvcy1ncmllZi1kZXZhc3RhdGlvbi1vdmVyd2hlbG0tcmVnaW9uLWluLXNlY29uZC13ZWVrLW9mLWlzcmFlbC1oYW1hcy13YXIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/GuQZNhmgPAPblqoihgx1l9UTEfShoFlsopQtXP7bPcQoisGX-FmNttfeYCe9CZTiOk9rV1tioQ=s0-h14-rp,The Seattle Times,,2023-10-21 17:04:32.829143
"Multipolarity: China, Russia, Israel, India, and the difficult birth of a ...",,21 hours ago,2023-10-20 20:04:34.989452,news.google.com/./articles/CBMicmh0dHBzOi8vbWljaGFlbC1odWRzb24uY29tLzIwMjMvMTAvbXVsdGlwb2xhcml0eS1jaGluYS1ydXNzaWEtaXNyYWVsLWluZGlhLWFuZC10aGUtZGlmZmljdWx0LWJpcnRoLW9mLWEtbmV3LXdvcmxkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://michael-hudson.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Michael Hudson,,2023-10-21 17:04:32.829143
"Long lines at gas pump unlikely, but Middle East crisis could disrupt oil supplies, raise prices",,21 hours ago,2023-10-20 20:04:34.982408,news.google.com/./articles/CBMimgFodHRwczovL3d3dy5uYmNkZncuY29tL25ld3MvbmF0aW9uYWwtaW50ZXJuYXRpb25hbC9sb25nLWxpbmVzLWF0LWdhcy1wdW1wLXVubGlrZWx5LWJ1dC1taWRkbGUtZWFzdC1jcmlzaXMtY291bGQtZGlzcnVwdC1vaWwtc3VwcGxpZXMtcmFpc2UtcHJpY2VzLzMzNjYzMTQv0gGgAWh0dHBzOi8vd3d3Lm5iY2Rmdy5jb20vbmV3cy9uYXRpb25hbC1pbnRlcm5hdGlvbmFsL2xvbmctbGluZXMtYXQtZ2FzLXB1bXAtdW5saWtlbHktYnV0LW1pZGRsZS1lYXN0LWNyaXNpcy1jb3VsZC1kaXNydXB0LW9pbC1zdXBwbGllcy1yYWlzZS1wcmljZXMvMzM2NjMxNC8_YW1wPTE?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/2Mo-7jkem4HO3UePrZ5SVgknCeeuRdz2NfKCPPtG0Ln4LNtzu8oiuoL0VzOUXMXNICgc2Yr2tJRL73jgNep-6_aksn84y4uKs5RmzZYRe4ohpWBT5kxefLgeNwzIfhkRHGQ6N5LUH7rJQaG_QccsWrI_jRbcTVtnn3LZDnywryNDcCzbIBQokP5Y8EY5CQ=s0-h14-rp,NBC 5 Dallas-Fort Worth,,2023-10-21 17:04:32.829143
Delivering aid during war is tricky − here's what to know about what ...,,22 hours ago,2023-10-20 19:04:34.999498,news.google.com/./articles/CBMiZWh0dHBzOi8vd3d3Lm15am91cm5hbGNvdXJpZXIuY29tL25ld3MvYXJ0aWNsZS9kZWxpdmVyaW5nLWFpZC1kdXJpbmctd2FyLWlzLXRyaWNreS1oZXJlLXMtMTg0Mzg3ODUucGhw0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.myjournalcourier.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Jacksonville Journal-Courier,,2023-10-21 17:04:32.829143
Israel-Palestine conflict: India’s balancing act,,22 hours ago,2023-10-20 19:04:34.993465,news.google.com/./articles/CBMiWWh0dHBzOi8vd3d3LmRlY2NhbmhlcmFsZC5jb20vd29ybGQvaXNyYWVsLXBhbGVzdGluZS1jb25mbGljdC1pbmRpYXMtYmFsYW5jaW5nLWFjdC0yNzM2Mjg40gFlaHR0cHM6Ly93d3cuZGVjY2FuaGVyYWxkLmNvbS9hbXAvc3Rvcnkvd29ybGQlMkZpc3JhZWwtcGFsZXN0aW5lLWNvbmZsaWN0LWluZGlhcy1iYWxhbmNpbmctYWN0LTI3MzYyODg?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/vx6XRVNJWUlNOJ3yf1IzadkFok5xsOVLj6KyxSazaJpeS3nMoRdtRNuZAQZh_2zBWfdBl08EpA=s0-h14-rp,Deccan Herald,,2023-10-21 17:04:32.829143
FACT FOCUS: Misinformation about the Israel-Hamas war is ...,,22 hours ago,2023-10-20 19:04:34.990453,news.google.com/./articles/CBMihgFodHRwOi8vd3d3LnRoZWl0ZW0uY29tL3N0b3JpZXMvZmFjdC1mb2N1cy1taXNpbmZvcm1hdGlvbi1hYm91dC10aGUtaXNyYWVsLWhhbWFzLXdhci1pcy1mbG9vZGluZy1zb2NpYWwtbWVkaWEtaGVyZS1hcmUtdGhlLWZhY3RzLDQwNjM5NtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/vqGj0AzequP-pHBlL2KRM_zPQEUL_Muz2qxTkGAJT-rveUk-QsRG6ANlgxnSbJPAjCLT9jfmsQ=s0-h14-rp,The Sumter Item,,2023-10-21 17:04:32.829143
The Brauntex Performing Arts Theatre preserves artistry in New ...,,22 hours ago,2023-10-20 19:04:34.986435,news.google.com/./articles/CBMijwFodHRwczovL2NvbW11bml0eWltcGFjdC5jb20vYXVzdGluL25ldy1icmF1bmZlbHMvbm9ucHJvZml0LzIwMjMvMTAvMTkvdGhlLWJyYXVudGV4LXBlcmZvcm1pbmctYXJ0cy10aGVhdHJlLXByZXNlcnZlcy1hcnRpc3RyeS1pbi1uZXctYnJhdW5mZWxzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/PokUKoIs1vWkCZ-pZ448Z3XIRFcNK-qhgcyguW8QFt41l-_kNzZ4Gni3mxxWhQZeyAmBf35oYQ=s0-h14-rp,Community Impact,,2023-10-21 17:04:32.829143
U.S.-EU Summit Joint Statement,,22 hours ago,2023-10-20 19:04:34.985430,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LndoaXRlaG91c2UuZ292L2JyaWVmaW5nLXJvb20vc3RhdGVtZW50cy1yZWxlYXNlcy8yMDIzLzEwLzIwL3Utcy1ldS1zdW1taXQtam9pbnQtc3RhdGVtZW50L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.whitehouse.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The White House,,2023-10-21 17:04:32.829143
A joyful modern jazz postscript from late trumpeter jaimie branch,,22 hours ago,2023-10-20 19:04:34.978393,news.google.com/./articles/CBMic2h0dHBzOi8vd3d3Lmtua3gub3JnL3Nob3cvdGhlLW5ldy1jb29sLzIwMjMtMTAtMjAvYS1qb3lmdWwtbW9kZXJuLWphenotcG9zdHNjcmlwdC1mcm9tLWxhdGUtdHJ1bXBldGVyLWphaW1pZS1icmFuY2jSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/SzPZjZqGBXtAw--wTyJCIBWOZRHFUEM4TkzNp0b-I09uKPkrcuvH1tNipSvhZJQ-uwLZhsIo=s0-h14-rp,KNKX Public Radio,,2023-10-21 17:04:32.829143
President issues call to continue and bolster equity efforts | Around ...,,23 hours ago,2023-10-20 18:04:34.996486,news.google.com/./articles/CBMiXGh0dHBzOi8vYXJvdW5kLnVvcmVnb24uZWR1L2NvbnRlbnQvcHJlc2lkZW50LWlzc3Vlcy1jYWxsLWNvbnRpbnVlLWFuZC1ib2xzdGVyLWVxdWl0eS1lZmZvcnRz0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://around.uoregon.edu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",AroundtheO,,2023-10-21 17:04:32.829143
ELAM: The Whole World is Watching,,23 hours ago,2023-10-20 18:04:34.994471,news.google.com/./articles/CBMiPmh0dHBzOi8vd3d3Lm9hb2EuY29tL29waW5pb24vZWxhbS10aGUtd2hvbGUtd29ybGQtaXMtd2F0Y2hpbmcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.oaoa.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Odessa American,,2023-10-21 17:04:32.829143
West Bank a possible 'third front' for Israel,,23 hours ago,2023-10-20 18:04:34.994471,news.google.com/./articles/CBMicmh0dHBzOi8vbS50aW1lc29maW5kaWEuY29tL3dvcmxkL21pZGRsZS1lYXN0L3dlc3QtYmFuay1hLXBvc3NpYmxlLXRoaXJkLWZyb250LWZvci1pc3JhZWwvYXJ0aWNsZXNob3cvMTA0NTkzMjkwLmNtc9IBdmh0dHBzOi8vbS50aW1lc29maW5kaWEuY29tL3dvcmxkL21pZGRsZS1lYXN0L3dlc3QtYmFuay1hLXBvc3NpYmxlLXRoaXJkLWZyb250LWZvci1pc3JhZWwvYW1wX2FydGljbGVzaG93LzEwNDU5MzI5MC5jbXM?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/frhdddi6EkxoZb6eaLxTm52C3sJ30qWjTbvBem_Dj5vaIe7CRLcMWqceFNtHlKmuxNWgLU88rrimxWtPIOojWdV7zRLYQcHEnupwee8rLuumCdFFQ3_8eu3GPVcr7a06apRDgoryUh3m1JuMgSjiy42iE-B5YuDaICFzqzV551wQUG1hoYa2MyQjRKlh=s0-h14-rp,IndiaTimes,,2023-10-21 17:04:32.829143
"Ernest E. ""Ernie"" Roberts Obituary",,23 hours ago,2023-10-20 18:04:34.990453,news.google.com/./articles/CBMiOGh0dHBzOi8vd3d3LnByb3ZpZGVuY2Vqb3VybmFsLmNvbS9vYml0dWFyaWVzL3BwdnAwNjAzNTU50gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.providencejournal.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Providence Journal,,2023-10-21 17:04:32.829143
"Third time, no charm | WORLD",,23 hours ago,2023-10-20 18:04:34.985430,news.google.com/./articles/CBMiN2h0dHBzOi8vd25nLm9yZy9yb3VuZHVwcy90aGlyZC10aW1lLW5vLWNoYXJtLTE2OTc4MzMyODjSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/fjVCyn2p53sYLb3hfJ72O9zgsBeHTyCHJpHMgLyDHpmYt3poeDcYiwjv_jWiSgVYqX2atejm=s0-h14-rp,WORLD News Group,,2023-10-21 17:04:32.829143
Azerbaijanis Celebrate Third Anniversary of Zangilan's Liberation,,23 hours ago,2023-10-20 18:04:34.983416,news.google.com/./articles/CBMicmh0dHBzOi8vY2FzcGlhbm5ld3MuY29tL25ld3MtZGV0YWlsL2F6ZXJiYWlqYW5pcy1jZWxlYnJhdGUtdGhpcmQtYW5uaXZlcnNhcnktb2YtemFuZ2lsYW5zLWxpYmVyYXRpb24tMjAyMy0xMC0yMC0wL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/e9p0HblQT-DVXlgSp_WScBErOsUl_Cm8nhu94FmEfwR3wD8WSVbuke1Z6WxIHr91AvJwbhNL=s0-h14-rp,Caspian News,,2023-10-21 17:04:32.829143
World's Third-Oldest Church Damaged in Deadly Gaza Rocket ...,,23 hours ago,2023-10-20 18:04:34.980394,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LmFydGZvcnVtLmNvbS9uZXdzL3dvcmxkcy10aGlyZC1vbGRlc3QtY2h1cmNoLWRhbWFnZWQtZGVhZGx5LWdhemEtcm9ja2V0LXN0cmlrZS01MTgwOTYv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.artforum.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Artforum,,2023-10-21 17:04:32.829143
5 Top Fighter Aces of World War I,,23 hours ago,2023-10-20 18:04:34.975381,news.google.com/./articles/CBMiMmh0dHBzOi8vd3d3LnRoZWNvbGxlY3Rvci5jb20vdG9wLWZpZ2h0ZXItYWNlcy13d2kv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/etZEkfFF82XstbQciUJ2L3YawXRIJavA1s1trTPOVPII8pUwXJ3YNZEblYjYrognV6ArGnZzjg=s0-h14-rp,The Collector,,2023-10-21 17:04:32.829143
